ID,Nombre,Tipo,HP,Ataque,Defensa,Ataque Especial,Defensa Especial,Velocidad,Altura,Peso,Experiencia Base,URL imagen
10148,pikachu-partner-cap,['electric'],35,55,40,50,50,90,4,60,112,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10148.png
10149,marowak-totem,"['fire', 'ghost']",60,80,110,50,80,45,17,980,149,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10149.png
10150,ribombee-totem,"['bug', 'fairy']",60,55,60,95,70,124,4,20,162,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10150.png
10151,rockruff-own-tempo,['rock'],45,65,40,30,40,60,5,92,56,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10151.png
10152,lycanroc-dusk,['rock'],75,117,65,55,65,110,8,250,170,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10152.png
10153,araquanid-totem,"['water', 'bug']",68,70,92,50,132,42,31,2175,159,
10154,togedemaru-totem,"['electric', 'steel']",65,98,63,40,73,96,6,130,152,
10155,necrozma-dusk,"['psychic', 'steel']",97,157,127,113,109,77,38,4600,340,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10155.png
10156,necrozma-dawn,"['psychic', 'ghost']",97,113,109,157,127,77,42,3500,340,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10156.png
10157,necrozma-ultra,"['psychic', 'dragon']",97,167,97,167,97,129,75,2300,339,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10157.png
10158,pikachu-starter,['electric'],45,80,50,75,60,120,4,60,86,
10159,eevee-starter,['normal'],65,75,70,65,85,75,3,65,87,
10160,pikachu-world-cap,['electric'],35,55,40,50,50,90,4,60,112,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10160.png
10161,meowth-galar,['steel'],50,65,55,40,40,40,4,75,58,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10161.png
10162,ponyta-galar,['psychic'],50,85,55,65,65,90,8,240,82,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10162.png
10163,rapidash-galar,"['psychic', 'fairy']",65,100,70,80,80,105,17,800,175,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10163.png
10164,slowpoke-galar,['psychic'],90,65,65,40,40,15,12,360,63,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10164.png
10165,slowbro-galar,"['poison', 'psychic']",95,100,95,100,70,30,16,705,172,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10165.png
10166,farfetchd-galar,['fighting'],52,95,55,58,62,55,8,420,132,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10166.png
10167,weezing-galar,"['poison', 'fairy']",65,90,120,85,70,60,30,160,172,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10167.png
10168,mr-mime-galar,"['ice', 'psychic']",50,65,65,90,90,100,14,568,161,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10168.png
10169,articuno-galar,"['psychic', 'flying']",90,85,85,125,100,95,17,509,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10169.png
10170,zapdos-galar,"['fighting', 'flying']",90,125,90,85,90,100,16,582,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10170.png
10171,moltres-galar,"['dark', 'flying']",90,85,90,100,125,90,20,660,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10171.png
10172,slowking-galar,"['poison', 'psychic']",95,65,80,110,110,30,18,795,172,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10172.png
10173,corsola-galar,['ghost'],60,55,100,65,100,30,6,5,144,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10173.png
10174,zigzagoon-galar,"['dark', 'normal']",38,30,41,30,41,60,4,175,56,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10174.png
10175,linoone-galar,"['dark', 'normal']",78,70,61,50,61,100,5,325,147,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10175.png
10176,darumaka-galar,['ice'],70,90,45,15,45,50,7,400,63,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10176.png
10177,darmanitan-galar-standard,['ice'],105,140,55,30,55,95,17,1200,168,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10177.png
10178,darmanitan-galar-zen,"['ice', 'fire']",105,160,55,30,55,135,17,1200,189,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10178.png
10179,yamask-galar,"['ground', 'ghost']",38,55,85,30,65,30,5,15,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10179.png
10180,stunfisk-galar,"['ground', 'steel']",109,81,99,66,84,32,7,205,165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10180.png
10181,zygarde-10,"['dragon', 'ground']",54,100,71,61,85,115,12,335,243,
10182,cramorant-gulping,"['flying', 'water']",70,85,55,85,95,85,8,180,166,
10183,cramorant-gorging,"['flying', 'water']",70,85,55,85,95,85,8,180,166,
10184,toxtricity-low-key,"['electric', 'poison']",75,98,70,114,70,75,16,400,176,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10184.png
10185,eiscue-noice,['ice'],75,80,70,65,50,130,14,890,165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10185.png
10186,indeedee-female,"['psychic', 'normal']",70,55,65,95,105,85,9,280,166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10186.png
10187,morpeko-hangry,"['electric', 'dark']",58,95,58,70,58,97,3,30,153,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10187.png
10188,zacian-crowned,"['fairy', 'steel']",92,150,115,80,115,148,28,3550,360,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10188.png
10189,zamazenta-crowned,"['fighting', 'steel']",92,120,140,80,140,128,29,7850,360,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10189.png
10190,eternatus-eternamax,"['poison', 'dragon']",255,115,250,125,250,130,1000,0,563,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10190.png
10191,urshifu-rapid-strike,"['fighting', 'water']",100,130,100,63,60,97,19,1050,275,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10191.png
10192,zarude-dada,"['dark', 'grass']",105,120,105,70,95,105,18,700,300,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10192.png
10193,calyrex-ice,"['psychic', 'ice']",100,165,150,85,130,50,24,8091,340,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10193.png
10194,calyrex-shadow,"['psychic', 'ghost']",100,85,80,165,100,150,24,536,340,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10194.png
10195,venusaur-gmax,"['grass', 'poison']",80,82,83,100,100,80,240,10000,236,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10195.png
10196,charizard-gmax,"['fire', 'flying']",78,84,78,109,85,100,280,10000,240,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10196.png
10197,blastoise-gmax,['water'],79,83,100,85,105,78,250,10000,239,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10197.png
10198,butterfree-gmax,"['bug', 'flying']",60,45,50,90,80,70,170,10000,178,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10198.png
10199,pikachu-gmax,['electric'],35,55,40,50,50,90,210,10000,112,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10199.png
10200,meowth-gmax,['normal'],40,45,35,40,40,90,330,10000,58,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10200.png
10201,machamp-gmax,['fighting'],90,130,80,65,85,55,250,10000,227,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10201.png
10202,gengar-gmax,"['ghost', 'poison']",60,65,60,130,75,110,200,10000,225,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10202.png
10203,kingler-gmax,['water'],55,130,115,50,50,75,190,10000,166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10203.png
10204,lapras-gmax,"['water', 'ice']",130,85,80,85,95,60,240,10000,187,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10204.png
10205,eevee-gmax,['normal'],55,55,50,45,65,55,180,10000,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10205.png
10206,snorlax-gmax,['normal'],160,110,65,65,110,30,350,10000,189,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10206.png
10207,garbodor-gmax,['poison'],80,95,82,60,82,75,210,10000,166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10207.png
10208,melmetal-gmax,['steel'],135,143,143,80,65,34,250,10000,270,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10208.png
10209,rillaboom-gmax,['grass'],100,125,90,60,70,85,280,10000,265,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10209.png
10210,cinderace-gmax,['fire'],80,116,75,65,75,119,270,10000,265,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10210.png
10211,inteleon-gmax,['water'],70,85,65,125,65,120,400,10000,265,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10211.png
10212,corviknight-gmax,"['flying', 'steel']",98,87,105,53,85,67,140,10000,248,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10212.png
10213,orbeetle-gmax,"['bug', 'psychic']",60,45,110,80,120,90,140,10000,253,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10213.png
10214,drednaw-gmax,"['water', 'rock']",90,115,90,48,68,74,240,10000,170,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10214.png
10215,coalossal-gmax,"['rock', 'fire']",110,80,120,80,90,30,420,10000,255,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10215.png
10216,flapple-gmax,"['grass', 'dragon']",70,110,80,95,60,70,240,10000,170,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10216.png
10217,appletun-gmax,"['grass', 'dragon']",110,85,80,100,80,30,240,10000,170,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10217.png
10218,sandaconda-gmax,['ground'],72,107,125,65,70,71,220,10000,179,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10218.png
10219,toxtricity-amped-gmax,"['electric', 'poison']",75,98,70,114,70,75,240,10000,176,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10219.png
10220,centiskorch-gmax,"['fire', 'bug']",100,115,65,90,90,65,750,10000,184,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10220.png
10221,hatterene-gmax,"['psychic', 'fairy']",57,90,95,136,103,29,260,10000,255,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10221.png
10222,grimmsnarl-gmax,"['dark', 'fairy']",95,120,65,95,75,60,320,10000,255,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10222.png
10223,alcremie-gmax,['fairy'],65,60,75,110,121,64,300,10000,173,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10223.png
10224,copperajah-gmax,['steel'],122,130,69,80,69,30,230,10000,175,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10224.png
10225,duraludon-gmax,"['steel', 'dragon']",70,95,115,120,50,85,430,10000,187,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10225.png
10226,urshifu-single-strike-gmax,"['fighting', 'dark']",100,130,100,63,60,97,290,10000,275,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10226.png
10227,urshifu-rapid-strike-gmax,"['fighting', 'water']",100,130,100,63,60,97,260,10000,275,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10227.png
10228,toxtricity-low-key-gmax,"['electric', 'poison']",75,98,70,114,70,75,240,10000,176,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10228.png
10229,growlithe-hisui,"['fire', 'rock']",60,75,45,65,50,55,8,227,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10229.png
10230,arcanine-hisui,"['fire', 'rock']",95,115,80,95,80,90,20,1680,194,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10230.png
10231,voltorb-hisui,"['electric', 'grass']",40,30,50,55,55,100,5,130,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10231.png
10232,electrode-hisui,"['electric', 'grass']",60,50,70,80,80,150,12,710,172,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10232.png
10233,typhlosion-hisui,"['fire', 'ghost']",73,84,78,119,85,95,16,698,240,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10233.png
10234,qwilfish-hisui,"['dark', 'poison']",65,95,85,55,55,85,5,39,88,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10234.png
10235,sneasel-hisui,"['fighting', 'poison']",55,95,55,35,75,115,9,270,86,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10235.png
10236,samurott-hisui,"['water', 'dark']",90,108,80,100,65,85,15,582,238,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10236.png
10237,lilligant-hisui,"['grass', 'fighting']",70,105,75,50,75,105,12,192,168,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10237.png
10238,zorua-hisui,"['normal', 'ghost']",35,60,40,85,40,70,7,125,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10238.png
10239,zoroark-hisui,"['normal', 'ghost']",55,100,60,125,60,110,16,730,179,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10239.png
10240,braviary-hisui,"['psychic', 'flying']",110,83,70,112,70,65,17,434,179,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10240.png
10241,sliggoo-hisui,"['steel', 'dragon']",58,75,83,83,113,40,7,685,158,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10241.png
10242,goodra-hisui,"['steel', 'dragon']",80,100,100,110,150,60,17,3341,270,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10242.png
10243,avalugg-hisui,"['ice', 'rock']",95,127,184,34,36,38,14,2624,180,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10243.png
10244,decidueye-hisui,"['grass', 'fighting']",88,112,80,95,95,60,16,370,239,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10244.png
10245,dialga-origin,"['steel', 'dragon']",100,100,120,150,120,90,70,8487,306,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10245.png
10246,palkia-origin,"['water', 'dragon']",90,100,100,150,120,120,63,6590,306,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10246.png
10247,basculin-white-striped,['water'],70,92,65,80,55,98,10,180,161,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10247.png
10248,basculegion-female,"['water', 'ghost']",120,92,65,100,75,78,30,1100,265,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10248.png
10249,enamorus-therian,"['fairy', 'flying']",74,115,110,135,100,46,16,480,116,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10249.png
10250,tauros-paldea-combat-breed,['fighting'],75,110,105,30,70,100,14,1150,172,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10250.png
10251,tauros-paldea-blaze-breed,"['fighting', 'fire']",75,110,105,30,70,100,14,850,172,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10251.png
10252,tauros-paldea-aqua-breed,"['fighting', 'water']",75,110,105,30,70,100,14,1100,172,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10252.png
10253,wooper-paldea,"['poison', 'ground']",55,45,45,25,25,15,4,110,42,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10253.png
10254,oinkologne-female,['normal'],115,90,70,59,90,65,10,1200,171,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10254.png
10255,dudunsparce-three-segment,['normal'],125,100,80,85,75,55,45,474,182,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10255.png
10256,palafin-hero,['water'],100,160,97,106,87,100,18,974,160,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10256.png
10257,maushold-family-of-three,['normal'],74,75,70,65,75,111,3,28,165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10257.png
10258,tatsugiri-droopy,"['dragon', 'water']",68,50,60,120,95,82,3,80,166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10258.png
10259,tatsugiri-stretchy,"['dragon', 'water']",68,50,60,120,95,82,3,80,166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10259.png
10260,squawkabilly-blue-plumage,"['normal', 'flying']",82,96,51,45,51,92,6,24,146,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10260.png
10261,squawkabilly-yellow-plumage,"['normal', 'flying']",82,96,51,45,51,92,6,24,146,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10261.png
10262,squawkabilly-white-plumage,"['normal', 'flying']",82,96,51,45,51,92,6,24,146,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10262.png
10263,gimmighoul-roaming,['ghost'],45,30,25,75,45,80,1,10,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10263.png
10264,koraidon-limited-build,"['fighting', 'dragon']",100,135,115,85,100,135,35,3030,335,
10265,koraidon-sprinting-build,"['fighting', 'dragon']",100,135,115,85,100,135,35,3030,335,
10266,koraidon-swimming-build,"['fighting', 'dragon']",100,135,115,85,100,135,35,3030,335,
10267,koraidon-gliding-build,"['fighting', 'dragon']",100,135,115,85,100,135,35,3030,335,
10268,miraidon-low-power-mode,"['electric', 'dragon']",100,85,100,135,115,135,28,2400,335,
10269,miraidon-drive-mode,"['electric', 'dragon']",100,85,100,135,115,135,28,2400,335,
10270,miraidon-aquatic-mode,"['electric', 'dragon']",100,85,100,135,115,135,28,2400,335,
10271,miraidon-glide-mode,"['electric', 'dragon']",100,85,100,135,115,135,28,2400,335,
10272,ursaluna-bloodmoon,"['ground', 'normal']",113,70,120,135,65,52,24,2900,275,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10272.png
10273,ogerpon-wellspring-mask,"['grass', 'water']",80,120,84,60,96,110,12,398,275,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10273.png
10274,ogerpon-hearthflame-mask,"['grass', 'fire']",80,120,84,60,96,110,12,398,275,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10274.png
