ID,Nombre,Tipo,Ataque,Ataque Especial,Defensa,Velocidad,Altura,Peso,Defensa Especial,Habilidades,Experiencia Base,Movimientos,URL imagen,Estadísticas Base
10054,medicham-mega,"['fighting', 'psychic']",100,80,85,100,13,315,85,pure-power,179,"fire-punch, ice-punch, thunder-punch, hyper-beam, low-kick, counter, strength, toxic, confusion, psychic, meditate, double-team, recover, light-screen, reflect, bide, high-jump-kick, dream-eater, flash, rest, rock-slide, substitute, mind-reader, snore, reversal, protect, detect, endure, swagger, attract, sleep-talk, return, frustration, pain-split, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, rock-smash, facade, focus-punch, helping-hand, trick, role-play, magic-coat, recycle, brick-break, secret-power, rock-tomb, signal-beam, bulk-up, calm-mind, gravity, feint, acupressure, fling, power-trick, force-palm, poison-jab, drain-punch, focus-blast, energy-ball, giga-impact, zen-headbutt, grass-knot, psyshock, telekinesis, low-sweep, round, retaliate, work-up, confide, power-up-punch, laser-focus",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10054.png,"{'hp': 60, 'attack': 100, 'defense': 85, 'special-attack': 80, 'special-defense': 85, 'speed': 100}"
10055,manectric-mega,['electric'],75,135,80,135,18,440,80,intimidate,201,"tackle, leer, bite, roar, flamethrower, hyper-beam, strength, thunderbolt, thunder-wave, thunder, toxic, quick-attack, double-team, light-screen, flash, rest, substitute, thief, snore, protect, swagger, spark, attract, sleep-talk, return, frustration, iron-tail, hidden-power, rain-dance, uproar, facade, charge, secret-power, overheat, odor-sleuth, signal-beam, howl, shock-wave, magnet-rise, giga-impact, thunder-fang, fire-fang, discharge, charge-beam, round, volt-switch, wild-charge, snarl, confide, electric-terrain, laser-focus",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10055.png,"{'hp': 70, 'attack': 75, 'defense': 80, 'special-attack': 135, 'special-defense': 80, 'speed': 135}"
10056,banette-mega,['ghost'],165,93,75,75,12,130,83,prankster,194,"hyper-beam, thunderbolt, thunder-wave, thunder, toxic, psychic, night-shade, screech, double-team, dream-eater, flash, rest, substitute, thief, snore, curse, spite, protect, feint-attack, icy-wind, swagger, attract, sleep-talk, return, frustration, pain-split, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, torment, will-o-wisp, facade, taunt, trick, role-play, magic-coat, knock-off, skill-swap, grudge, snatch, secret-power, calm-mind, shock-wave, payback, embargo, fling, sucker-punch, dark-pulse, giga-impact, shadow-claw, shadow-sneak, trick-room, gunk-shot, charge-beam, telekinesis, magic-room, foul-play, round, ally-switch, hex, phantom-force, confide, dazzling-gleam, infestation, throat-chop",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10056.png,"{'hp': 64, 'attack': 165, 'defense': 75, 'special-attack': 93, 'special-defense': 83, 'speed': 75}"
10057,absol-mega,['dark'],150,115,60,115,12,490,60,magic-bounce,198,"scratch, razor-wind, swords-dance, cut, double-edge, leer, bite, flamethrower, ice-beam, blizzard, hyper-beam, strength, thunderbolt, thunder-wave, thunder, toxic, quick-attack, double-team, fire-blast, dream-eater, flash, rest, rock-slide, slash, substitute, thief, snore, curse, spite, protect, feint-attack, perish-song, icy-wind, detect, sandstorm, false-swipe, swagger, mean-look, attract, sleep-talk, return, frustration, megahorn, baton-pass, pursuit, iron-tail, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, future-sight, rock-smash, hail, torment, will-o-wisp, facade, taunt, role-play, superpower, magic-coat, knock-off, snatch, secret-power, rock-tomb, aerial-ace, bounce, calm-mind, shock-wave, water-pulse, feint, payback, assurance, me-first, punishment, sucker-punch, dark-pulse, night-slash, x-scissor, giga-impact, shadow-claw, psycho-cut, zen-headbutt, stone-edge, charge-beam, hone-claws, foul-play, round, echoed-voice, hex, incinerate, retaliate, snarl, play-rough, confide, laser-focus, throat-chop, brutal-swing",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10057.png,"{'hp': 65, 'attack': 150, 'defense': 60, 'special-attack': 115, 'special-defense': 60, 'speed': 115}"
10058,garchomp-mega,"['dragon', 'ground']",170,120,115,92,19,950,95,sand-force,315,"swords-dance, cut, sand-attack, tackle, take-down, roar, flamethrower, surf, hyper-beam, strength, dragon-rage, earthquake, dig, toxic, double-team, fire-blast, rest, rock-slide, slash, substitute, snore, protect, outrage, sandstorm, false-swipe, swagger, attract, sleep-talk, return, frustration, iron-tail, hidden-power, rain-dance, sunny-day, crunch, rock-smash, facade, brick-break, secret-power, rock-tomb, sand-tomb, aerial-ace, dragon-claw, fling, poison-jab, aqua-tail, dragon-pulse, dragon-rush, earth-power, giga-impact, shadow-claw, fire-fang, draco-meteor, iron-head, stone-edge, stealth-rock, hone-claws, round, incinerate, bulldoze, dragon-tail, dual-chop, confide, laser-focus, brutal-swing, stomping-tantrum",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10058.png,"{'hp': 108, 'attack': 170, 'defense': 115, 'special-attack': 120, 'special-defense': 95, 'speed': 92}"
10059,lucario-mega,"['fighting', 'steel']",145,140,88,112,13,575,70,adaptability,219,"ice-punch, thunder-punch, swords-dance, roar, hyper-beam, low-kick, counter, strength, earthquake, dig, toxic, psychic, quick-attack, double-team, rest, rock-slide, substitute, snore, protect, foresight, detect, bone-rush, swagger, attract, sleep-talk, return, frustration, iron-tail, metal-claw, hidden-power, rain-dance, sunny-day, extreme-speed, shadow-ball, rock-smash, facade, focus-punch, helping-hand, role-play, brick-break, secret-power, rock-tomb, metal-sound, iron-defense, bulk-up, calm-mind, water-pulse, feint, close-combat, payback, fling, me-first, magnet-rise, aura-sphere, poison-jab, dark-pulse, dragon-pulse, drain-punch, focus-blast, giga-impact, shadow-claw, zen-headbutt, flash-cannon, stone-edge, hone-claws, low-sweep, round, quick-guard, heal-pulse, retaliate, bulldoze, work-up, dual-chop, confide, power-up-punch, laser-focus",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10059.png,"{'hp': 70, 'attack': 145, 'defense': 88, 'special-attack': 140, 'special-defense': 70, 'speed': 112}"
10060,abomasnow-mega,"['grass', 'ice']",132,132,105,30,27,1850,105,snow-warning,208,"ice-punch, swords-dance, leer, mist, ice-beam, blizzard, hyper-beam, strength, razor-leaf, solar-beam, earthquake, toxic, double-team, light-screen, flash, rest, rock-slide, substitute, snore, powder-snow, protect, icy-wind, outrage, giga-drain, swagger, attract, sleep-talk, return, frustration, safeguard, iron-tail, synthesis, hidden-power, rain-dance, shadow-ball, rock-smash, hail, facade, focus-punch, role-play, ingrain, brick-break, secret-power, rock-tomb, grass-whistle, sheer-cold, block, water-pulse, fling, worry-seed, seed-bomb, focus-blast, energy-ball, giga-impact, ice-shard, grass-knot, wood-hammer, round, bulldoze, frost-breath, confide, stomping-tantrum",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10060.png,"{'hp': 90, 'attack': 132, 'defense': 105, 'special-attack': 132, 'special-defense': 105, 'speed': 30}"
10061,floette-eternal,['fairy'],65,125,67,92,2,9,128,"flower-veil, symbiosis",243,"vine-whip, tackle, razor-leaf, solar-beam, petal-dance, toxic, psychic, double-team, flash, rest, substitute, snore, protect, giga-drain, swagger, attract, sleep-talk, heal-bell, return, frustration, safeguard, synthesis, hidden-power, rain-dance, sunny-day, facade, nature-power, helping-hand, wish, magic-coat, endeavor, secret-power, aromatherapy, covet, magical-leaf, calm-mind, lucky-chant, worry-seed, seed-bomb, energy-ball, grass-knot, after-you, round, echoed-voice, ally-switch, petal-blizzard, grassy-terrain, misty-terrain, fairy-wind, moonblast, confide, dazzling-gleam, light-of-ruin",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10061.png,"{'hp': 74, 'attack': 65, 'defense': 67, 'special-attack': 125, 'special-defense': 128, 'speed': 92}"
10062,latias-mega,"['dragon', 'psychic']",100,140,120,110,18,520,150,levitate,315,"cut, fly, roar, surf, ice-beam, hyper-beam, solar-beam, thunderbolt, thunder-wave, thunder, earthquake, toxic, psychic, double-team, recover, light-screen, reflect, waterfall, dream-eater, flash, psywave, rest, substitute, snore, protect, icy-wind, outrage, sandstorm, charm, swagger, steel-wing, attract, sleep-talk, return, frustration, safeguard, dragon-breath, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, facade, helping-hand, trick, role-play, wish, magic-coat, refresh, secret-power, dive, mist-ball, aerial-ace, dragon-claw, covet, water-sport, calm-mind, shock-wave, water-pulse, roost, healing-wish, tailwind, psycho-shift, last-resort, dragon-pulse, energy-ball, giga-impact, shadow-claw, zen-headbutt, defog, draco-meteor, grass-knot, charge-beam, hone-claws, guard-split, psyshock, telekinesis, magic-room, round, stored-power, ally-switch, heal-pulse, reflect-type, retaliate, bulldoze, confide, laser-focus",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10062.png,"{'hp': 80, 'attack': 100, 'defense': 120, 'special-attack': 140, 'special-defense': 150, 'speed': 110}"
10063,latios-mega,"['dragon', 'psychic']",130,160,100,110,23,700,120,levitate,315,"cut, fly, roar, surf, ice-beam, hyper-beam, solar-beam, thunderbolt, thunder-wave, thunder, earthquake, toxic, psychic, double-team, recover, light-screen, reflect, waterfall, dream-eater, flash, psywave, rest, substitute, snore, protect, icy-wind, outrage, sandstorm, swagger, steel-wing, attract, sleep-talk, return, frustration, safeguard, dragon-breath, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, memento, facade, helping-hand, trick, magic-coat, refresh, secret-power, dive, luster-purge, aerial-ace, dragon-claw, calm-mind, dragon-dance, shock-wave, water-pulse, roost, tailwind, psycho-shift, heal-block, last-resort, dragon-pulse, energy-ball, giga-impact, shadow-claw, zen-headbutt, defog, draco-meteor, grass-knot, charge-beam, hone-claws, power-split, wonder-room, psyshock, telekinesis, round, stored-power, ally-switch, heal-pulse, retaliate, bulldoze, confide, laser-focus",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10063.png,"{'hp': 80, 'attack': 130, 'defense': 100, 'special-attack': 160, 'special-defense': 120, 'speed': 110}"
10064,swampert-mega,"['water', 'ground']",150,95,110,70,19,1020,110,swift-swim,286,"ice-punch, tackle, take-down, growl, roar, water-gun, surf, ice-beam, blizzard, hyper-beam, low-kick, strength, earthquake, dig, toxic, double-team, bide, waterfall, rest, rock-slide, substitute, snore, protect, mud-slap, foresight, icy-wind, outrage, swagger, attract, sleep-talk, return, frustration, iron-tail, hidden-power, rain-dance, rock-smash, uproar, hail, facade, focus-punch, superpower, brick-break, endeavor, secret-power, dive, hydro-cannon, rock-tomb, muddy-water, mud-shot, water-pulse, hammer-arm, fling, aqua-tail, focus-blast, earth-power, giga-impact, mud-bomb, stone-edge, stealth-rock, sludge-wave, round, echoed-voice, scald, water-pledge, bulldoze, work-up, confide, power-up-punch, stomping-tantrum",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10064.png,"{'hp': 100, 'attack': 150, 'defense': 110, 'special-attack': 95, 'special-defense': 110, 'speed': 70}"
10065,sceptile-mega,"['grass', 'dragon']",110,145,75,145,19,552,85,lightning-rod,284,"pound, thunder-punch, swords-dance, cut, slam, leer, roar, hyper-beam, low-kick, strength, absorb, mega-drain, solar-beam, earthquake, dig, toxic, agility, quick-attack, screech, double-team, flash, rest, rock-slide, substitute, snore, protect, detect, outrage, giga-drain, false-swipe, swagger, fury-cutter, attract, sleep-talk, return, frustration, safeguard, pursuit, iron-tail, synthesis, hidden-power, sunny-day, rock-smash, facade, focus-punch, nature-power, brick-break, endeavor, secret-power, rock-tomb, aerial-ace, dragon-claw, frenzy-plant, leaf-blade, fling, worry-seed, night-slash, seed-bomb, x-scissor, dragon-pulse, drain-punch, focus-blast, energy-ball, giga-impact, leaf-storm, grass-knot, hone-claws, low-sweep, round, quick-guard, acrobatics, grass-pledge, bulldoze, work-up, dual-chop, confide, power-up-punch, laser-focus, throat-chop, brutal-swing",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10065.png,"{'hp': 70, 'attack': 110, 'defense': 75, 'special-attack': 145, 'special-defense': 85, 'speed': 145}"
10066,sableye-mega,"['dark', 'ghost']",85,85,125,20,5,1610,115,magic-bounce,168,"fire-punch, ice-punch, thunder-punch, scratch, cut, leer, low-kick, dig, toxic, psychic, night-shade, double-team, recover, confuse-ray, dream-eater, flash, fury-swipes, rest, substitute, thief, snore, spite, protect, feint-attack, foresight, icy-wind, detect, swagger, mean-look, attract, sleep-talk, return, frustration, pain-split, moonlight, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, rock-smash, fake-out, torment, flatter, will-o-wisp, facade, focus-punch, taunt, trick, role-play, magic-coat, brick-break, knock-off, imprison, snatch, secret-power, astonish, rock-tomb, signal-beam, aerial-ace, calm-mind, shock-wave, water-pulse, gravity, feint, metal-burst, payback, embargo, fling, punishment, sucker-punch, poison-jab, dark-pulse, power-gem, nasty-plot, shadow-claw, shadow-sneak, zen-headbutt, captivate, hone-claws, wonder-room, telekinesis, low-sweep, foul-play, round, ally-switch, incinerate, quash, retaliate, snarl, confide, dazzling-gleam, power-up-punch",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10066.png,"{'hp': 50, 'attack': 85, 'defense': 125, 'special-attack': 85, 'special-defense': 115, 'speed': 20}"
10067,altaria-mega,"['dragon', 'fairy']",110,110,110,80,15,206,105,pixilate,207,"fly, fury-attack, take-down, growl, roar, sing, flamethrower, mist, ice-beam, hyper-beam, peck, solar-beam, earthquake, toxic, double-team, fire-blast, dream-eater, sky-attack, rest, substitute, thief, snore, protect, perish-song, outrage, swagger, steel-wing, attract, sleep-talk, heal-bell, return, frustration, safeguard, dragon-breath, iron-tail, hidden-power, rain-dance, sunny-day, psych-up, rock-smash, uproar, heat-wave, facade, refresh, secret-power, hyper-voice, astonish, aerial-ace, dragon-claw, dragon-dance, roost, natural-gift, pluck, tailwind, dragon-pulse, giga-impact, defog, draco-meteor, hone-claws, wonder-room, round, echoed-voice, incinerate, bulldoze, cotton-guard, disarming-voice, moonblast, confide, dazzling-gleam",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10067.png,"{'hp': 75, 'attack': 110, 'defense': 110, 'special-attack': 110, 'special-defense': 105, 'speed': 80}"
10068,gallade-mega,"['psychic', 'fighting']",165,65,95,110,16,564,115,inner-focus,278,"fire-punch, ice-punch, thunder-punch, swords-dance, cut, leer, hyper-beam, low-kick, strength, thunderbolt, thunder-wave, earthquake, toxic, confusion, psychic, teleport, double-team, light-screen, reflect, dream-eater, flash, rest, rock-slide, slash, substitute, thief, snore, protect, false-swipe, swagger, fury-cutter, attract, sleep-talk, return, frustration, safeguard, pain-split, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, rock-smash, torment, will-o-wisp, facade, focus-punch, taunt, helping-hand, trick, magic-coat, recycle, brick-break, knock-off, skill-swap, snatch, secret-power, hyper-voice, rock-tomb, signal-beam, aerial-ace, bulk-up, calm-mind, leaf-blade, shock-wave, feint, close-combat, fling, poison-jab, night-slash, x-scissor, drain-punch, focus-blast, giga-impact, psycho-cut, zen-headbutt, trick-room, stone-edge, grass-knot, charge-beam, wide-guard, wonder-room, psyshock, telekinesis, magic-room, low-sweep, round, echoed-voice, stored-power, quick-guard, ally-switch, heal-pulse, retaliate, bulldoze, work-up, dual-chop, confide, dazzling-gleam, power-up-punch, laser-focus, throat-chop",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10068.png,"{'hp': 68, 'attack': 165, 'defense': 95, 'special-attack': 65, 'special-defense': 115, 'speed': 110}"
